Company that is looking,State start date,State end date,Original offer date,Jobtitle,Standerdised title,Location,Country,Function,Days open in report date range,Total amount of views,Total number of application clicks,Unique visits,Unieke sollicitatieklikken,Cost per application,Cost per click,Application through rate
Brunel,2025-03-28,2025-04-10,2025-03-28,Senior Jurist Contractenrecht,,"Den Haag, Zuid-Holland, Nederland",Nederland,Legal,14,76,0,68,0,,0.7332796132151491,0.0
Brunel,2025-03-28,2025-04-07,2025-03-28,Senior Machine Learning Engineer,,"Amstelveen, Noord-Holland, Nederland",Nederland,Engineering/Information Technology,11,76,10,68,8,4.897260273972603,0.5761482675261886,0.11764705882352941
Brunel,2024-12-03,2024-12-20,2024-12-03,Werkplekbeheer en Support,Ondersteuning,"Arnhem, Gelderland, Nederland",Nederland,Other,18,76,1,66,1,64.10958904109589,0.9713574097135741,0.015151515151515152
Brunel,2024-12-03,2024-12-20,2024-12-03,Specialist Bijzonder Beheer Leeuwarden,Specialist,"Leeuwarden, Friesland, Nederland",Nederland,Other,18,76,1,75,1,64.10958904109589,0.8547945205479451,0.013333333333333334
Brunel,2024-08-29,2024-10-28,2024-08-27,Senior Financieel Adviseur Planning & Control,Senior financieel adviseur,"Amsterdam, Noord-Holland, Nederland",Nederland,Finance/Sales,36,75,0,75,0,,1.7095890410958903,0.0
Brunel,2025-01-06,2025-02-05,2025-01-06,Medior Project Engineer Energie opwek Elektrotechniek,Projectingenieur,"Delft, Zuid-Holland, Nederland",Nederland,Engineering/Information Technology,31,75,0,71,0,,1.5550839282268956,0.0
Brunel,2025-01-15,2025-02-14,2025-01-15,Medewerker (Backoffice) Hypotheken,Medewerker hypotheken,"Utrecht, Utrecht, Nederland",Nederland,Finance/Sales,31,75,1,66,1,110.41095890410959,1.6728933167289333,0.015151515151515152
Brunel,2025-01-06,2025-02-05,2025-01-06,Senior Jurist Woo bij de Rijksoverheid,,"Utrecht, Utrecht, Nederland",Nederland,Legal,31,75,2,73,2,55.205479452054796,1.5124788890973917,0.0273972602739726
Brunel,2024-11-20,2024-12-20,2024-11-20,Medior Jurist Contractenrecht,Advocaat,"Utrecht, Utrecht, Nederland",Nederland,Legal,31,75,0,71,0,,1.5550839282268956,0.0
Brunel,2024-11-20,2024-12-20,2024-11-20,Specialist Beheer Hypotheken Utrecht,Specialist,"Utrecht, Utrecht, Nederland",Nederland,Other,31,75,2,74,2,55.205479452054796,1.49203998519067,0.02702702702702703
Brunel,2024-12-10,2025-01-09,2024-12-10,Jurist Milieu,Advocaat,"Utrecht, Utrecht, Nederland",Nederland,Legal,31,74,2,66,2,55.205479452054796,1.6728933167289333,0.030303030303030304
Brunel,2025-03-21,2025-04-07,2025-03-21,IT Werkplekbeheerder,,"Leiden, Zuid-Holland, Nederland",Nederland,Management/Manufacturing,18,74,5,66,3,21.36986301369863,0.9713574097135741,0.045454545454545456
Brunel,2025-03-06,2025-04-03,2025-03-06,Junior Jurist Woo bij de Rijksoverheid,Junior advocaat,"Utrecht, Utrecht, Nederland",Nederland,Legal,29,74,3,54,3,34.42922374429224,1.9127346524606799,0.05555555555555555
Brunel,2024-10-07,2024-10-14,2024-10-07,Jurist Rechtsbijstand (Junior),Junior advocaat,"Amsterdam, Noord-Holland, Nederland",Nederland,Legal,8,74,2,65,2,14.246575342465754,0.4383561643835616,0.03076923076923077
Brunel,2025-03-21,2025-04-07,2025-03-21,Junior ICT Support Medewerker,ICT-medewerker,"Arnhem, Gelderland, Nederland",Nederland,Information Technology,18,74,7,65,6,10.684931506849315,0.9863013698630136,0.09230769230769231
Brunel,2024-08-29,2024-10-28,2024-08-27,Jurist Omgevingsrecht,Advocaat,"Amsterdam, Noord-Holland, Nederland",Nederland,Legal,36,74,0,73,0,,1.7564270970163256,0.0
Brunel,2024-11-20,2024-12-20,2024-11-20,Medior Uitvoerder Civiele Techniek,Constructiesupervisor,"Delft, Zuid-Holland, Nederland",Nederland,Management/Manufacturing,31,74,0,68,0,,1.6236905721192587,0.0
Brunel,2024-12-30,2025-01-06,2024-12-03,Senior Support Engineer,Senior ondersteuningsingenieur,"Utrecht, Utrecht, Nederland",Nederland,Information Technology,8,73,2,58,1,28.493150684931507,0.49126121870571565,0.017241379310344827
Brunel,2025-01-21,2025-02-04,2025-01-21,Jurist Rechtsbijstand (Senior),,"Amsterdam, Noord-Holland, Nederland",Nederland,Legal,15,73,0,69,0,,0.7742703990470519,0.0
Brunel,2024-10-28,2024-11-06,2024-10-28,Project Engineer Duurzame Energie,Projectingenieur,"Delft, Zuid-Holland, Nederland",Nederland,Engineering/Information Technology,10,73,1,67,1,35.61643835616438,0.5315886321815579,0.014925373134328358
Brunel,2024-10-07,2024-10-14,2024-10-07,IT Werkplekbeheerder,ICT-specialist,"Leiden, Zuid-Holland, Nederland",Nederland,Management/Manufacturing,8,73,3,70,3,9.497716894977168,0.4070450097847358,0.04285714285714286
Brunel,2024-09-16,2024-10-23,2024-08-27,Senior Jurist Bezwaar en Beroep,,"Amsterdam, Noord-Holland, Nederland",Nederland,Legal,31,73,2,70,1,110.41095890410959,1.5772994129158513,0.014285714285714285
Brunel,2025-02-12,2025-02-28,2025-02-12,Technisch ontwikkelaar / Planvoorbereider,Technisch ontwikkelaar,"Groningen, Groningen, Nederland",Nederland,Engineering,17,73,2,71,2,30.273972602739725,0.8527879606405556,0.028169014084507043
Brunel,2025-02-13,2025-02-19,2025-02-13,Junior jurist handhaving,Junior advocaat,"Apeldoorn, Gelderland, Nederland",Nederland,Legal,7,73,2,65,2,12.465753424657535,0.3835616438356165,0.03076923076923077
Brunel,2024-10-28,2024-11-27,2024-10-28,Medior Privacy Jurist Utrecht,,"Utrecht, Utrecht, Nederland",Nederland,Legal,31,73,0,67,0,,1.6479247597628297,0.0
Brunel,2024-10-07,2024-10-14,2024-10-07,Junior ICT Support Medewerker,,"Arnhem, Gelderland, Nederland",Nederland,Information Technology,8,73,5,60,4,7.123287671232877,0.4748858447488585,0.06666666666666667
Brunel,2024-11-13,2024-12-13,2024-11-13,Jurist handhaving,Advocaat,"Zwolle, Overijssel, Nederland",Nederland,Legal,31,73,1,67,1,110.41095890410959,1.6479247597628297,0.014925373134328358
Brunel,2025-01-06,2025-02-05,2025-01-06,Operationeel medewerker Hypotheken Amersfoort,Medewerker hypotheken,"Amersfoort, Utrecht, Nederland",Nederland,Finance/Sales,31,73,1,70,1,110.41095890410959,1.5772994129158513,0.014285714285714285
Brunel,2024-10-07,2024-10-14,2024-10-07,Junior Jurist Sociaal Domein,Junior advocaat,"Utrecht, Utrecht, Nederland",Nederland,Legal,8,73,1,68,1,28.493150684931507,0.41901692183722805,0.014705882352941176
Brunel,2024-12-10,2025-01-09,2024-12-10,Jurist Contractenrecht,Advocaat,"Utrecht, Utrecht, Nederland",Nederland,Legal,31,72,1,68,1,110.41095890410959,1.6236905721192587,0.014705882352941176
Brunel,2025-01-06,2025-02-05,2025-01-06,Acceptant Woninghypotheken,Underwriter,"Utrecht, Utrecht, Nederland",Nederland,Finance/Sales,31,72,1,72,1,110.41095890410959,1.5334855403348555,0.013888888888888888
Brunel,2024-10-17,2024-10-28,2024-10-14,Medewerker Betaalachterstanden,Financiën,"Amsterdam, Noord-Holland, Nederland",Nederland,Other,12,72,0,68,0,,0.628525382755842,0.0
Brunel,2024-11-20,2024-12-20,2024-11-20,Medior Werkvoorbereider Civiele Techniek,Civiele techniek,"Utrecht, Utrecht, Nederland",Nederland,Other,31,72,2,61,2,55.205479452054796,1.8100157197395015,0.03278688524590164
Brunel,2025-03-04,2025-03-29,2025-03-04,ICT Servicedesk Medewerker,ICT-servicedesk,"Enschede, Overijssel, Nederland",Nederland,Information Technology,26,72,1,54,1,92.6027397260274,1.7148655504819887,0.018518518518518517
Brunel,2024-11-04,2024-11-04,2024-10-14,Junior Java Engineer,Software-ingenieur,"Amsterdam, Noord-Holland, Nederland",Nederland,Engineering/Information Technology,1,72,11,54,8,0.4452054794520548,0.06595636732623034,0.14814814814814814
Brunel,2024-11-06,2024-12-06,2024-11-06,Senior Financieel Adviseur Planning & Control,Senior financieel adviseur,"Amsterdam, Noord-Holland, Nederland",Nederland,Finance/Sales,31,72,1,69,1,110.41095890410959,1.6001588246972405,0.014492753623188406
Brunel,2025-01-06,2025-02-05,2025-01-06,Medior Project Engineer Energie opwek Elektrotechniek,Projectingenieur,"Delft, Zuid-Holland, Nederland",Nederland,Engineering/Information Technology,31,72,0,68,0,,1.6236905721192587,0.0
Brunel,2024-11-20,2024-12-20,2024-11-20,Assistent Beleggen,,"Utrecht, Utrecht, Nederland",Nederland,Administrative,31,72,2,68,2,55.205479452054796,1.6236905721192587,0.029411764705882353
Brunel,2025-03-21,2025-04-07,2025-03-21,Medior Privacy Jurist,,"Den Haag, Zuid-Holland, Nederland",Nederland,Legal,18,71,5,60,4,16.027397260273972,1.0684931506849316,0.06666666666666667
Brunel,2025-04-17,2025-05-17,2025-04-17,Uitvoerder Bouwkunde,Constructiesupervisor,"Delft, Zuid-Holland, Nederland",Nederland,Engineering,31,71,1,59,1,110.41095890410959,1.8713721848154168,0.01694915254237288
Brunel,2024-11-13,2024-12-13,2024-11-13,Jurist Sociaal Domein,Advocaat,"Zwolle, Overijssel, Nederland",Nederland,Legal,31,71,3,68,2,55.205479452054796,1.6236905721192587,0.029411764705882353
,2025-01-15,2025-02-04,,,,,,,0,71,2,68,2,0.0,0.0,0.029411764705882353
Brunel,2024-09-11,2024-10-11,2024-09-11,Junior jurist Bezwaar & Beroep Rijkoverheid,Junior advocaat,"Utrecht, Utrecht, Nederland",Nederland,Legal,19,71,1,71,1,67.67123287671232,0.9531159560100327,0.014084507042253521
Brunel,2024-08-29,2024-10-28,2024-08-27,Krediet Acceptant,Underwriter,"Utrecht, Utrecht, Nederland",Nederland,Finance/Sales,36,71,1,66,1,128.21917808219177,1.9427148194271482,0.015151515151515152
Brunel,2025-04-17,2025-05-17,2025-04-17,Senior Uitvoerder Bouwkunde,Constructiesupervisor,"Delft, Zuid-Holland, Nederland",Nederland,Engineering,31,71,1,64,1,110.41095890410959,1.7251712328767124,0.015625
Brunel,2025-01-15,2025-02-14,2025-01-15,Handhavingsjurist HBO,Advocaat,"Eindhoven, Noord-Brabant, Nederland",Nederland,Other,31,70,1,64,1,110.41095890410959,1.7251712328767124,0.015625
Brunel,2025-01-28,2025-02-27,2025-01-28,Senior Jurist Bestuursrecht,,"Utrecht, Utrecht, Nederland",Nederland,Legal,31,70,0,65,0,,1.6986301369863015,0.0
Brunel,2025-02-06,2025-03-29,2025-02-06,Projectleider Civiele Techniek,Projectleider,"Utrecht, Utrecht, Nederland",Nederland,Information Technology/Project Management,52,70,4,65,4,46.3013698630137,2.8493150684931505,0.06153846153846154
,2024-11-20,2024-12-20,,,,,,,0,70,0,69,0,,0.0,0.0
Brunel,2025-02-24,2025-03-26,2025-02-13,Junior jurist handhaving,Junior advocaat,"Apeldoorn, Gelderland, Nederland",Nederland,Legal,31,70,2,67,2,55.205479452054796,1.6479247597628297,0.029850746268656716
Brunel,2024-11-20,2024-12-03,2024-11-20,Specialist Schuldhulp Utrecht,Specialist,"Utrecht, Utrecht, Nederland",Nederland,Other,14,70,0,64,0,,0.779109589041096,0.0
Brunel,2024-12-10,2025-01-09,2024-12-10,Jurist Milieu,Advocaat,"Utrecht, Utrecht, Nederland",Nederland,Legal,31,70,0,66,0,,1.6728933167289333,0.0
Brunel,2025-02-13,2025-03-15,2025-02-13,Uitvoerder Bouwkunde,Constructiesupervisor,"Delft, Zuid-Holland, Nederland",Nederland,Management/Manufacturing,31,70,3,65,3,36.80365296803653,1.6986301369863015,0.046153846153846156
Brunel,2025-03-21,2025-04-07,2025-03-21,Junior Subsidiebeoordelaar,Financiën,"Zwolle, Overijssel, Nederland",Nederland,Other,18,69,2,61,2,32.054794520547944,1.050976869526162,0.03278688524590164
Brunel,2024-10-07,2024-10-14,2024-10-07,ICT Servicedeskmedewerker,ICT-specialist,"Arnhem, Gelderland, Nederland",Nederland,Information Technology,8,69,2,60,2,14.246575342465754,0.4748858447488585,0.03333333333333333
Brunel,2024-10-28,2024-11-07,2024-10-28,Junior Jurist Omgevingsrecht,Junior advocaat,"Amsterdam, Noord-Holland, Nederland",Nederland,Legal,11,69,3,63,3,13.059360730593609,0.6218743205044576,0.047619047619047616
Brunel,2024-10-07,2024-10-14,2024-10-07,Jurist Rechtsbijstand (Junior),Junior advocaat,"Amsterdam, Noord-Holland, Nederland",Nederland,Legal,8,69,4,57,4,7.123287671232877,0.49987983657774576,0.07017543859649122
Brunel,2025-03-06,2025-04-03,2025-03-06,Senior Jurist Contractenrecht,,"Apeldoorn, Gelderland, Nederland",Nederland,Legal,29,68,1,64,1,103.28767123287672,1.6138698630136987,0.015625
Brunel,2025-03-06,2025-04-03,2025-03-06,Specialist Assetmanagement wo Utrecht,Specialist,"Utrecht, Utrecht, Nederland",Nederland,Other,29,68,0,65,0,,1.589041095890411,0.0
Brunel,2024-10-28,2024-11-27,2024-10-28,Senior analist sancties,Senior analist,"Utrecht, Utrecht, Nederland",Nederland,Business Development/Sales,31,68,0,63,0,,1.7525549032398349,0.0
Brunel,2025-02-06,2025-03-08,2025-02-06,Junior Jurist Woo bij de Rijksoverheid,Junior advocaat,"Utrecht, Utrecht, Nederland",Nederland,Legal,31,68,2,59,2,55.205479452054796,1.8713721848154168,0.03389830508474576
Brunel,2024-08-29,2024-10-28,2024-08-27,Modern Workplace Engineer,Software-ingenieur,"Groningen, Groningen, Nederland",Nederland,Engineering/Information Technology,36,68,1,66,1,128.21917808219177,1.9427148194271482,0.015151515151515152
,2025-01-15,2025-02-04,,,,,,,0,67,0,67,0,,0.0,0.0
Brunel,2024-10-28,2024-11-27,2024-10-28,Senior Privacy Jurist,,"Den Haag, Zuid-Holland, Nederland",Nederland,Legal,31,67,0,64,0,,1.7251712328767124,0.0
Brunel,2025-01-15,2025-02-14,2025-01-15,Medewerker (Backoffice) Hypotheken bij Stater in Amersfoort,Medewerker hypotheken,"Amersfoort, Utrecht, Nederland",Nederland,Finance/Sales,31,67,0,66,0,,1.6728933167289333,0.0
Brunel,2024-10-07,2024-10-14,2024-10-07,Traineeship Hypotheekacceptatie,Financiën,"Amersfoort, Utrecht, Nederland",Nederland,Other,8,67,0,60,0,,0.4748858447488585,0.0
Brunel,2025-09-09,,2025-09-09,Bijzonder Beheer Specialist Utrecht,Specialist,"Utrecht, Utrecht, Nederland",Nederland,Finance,12,67,0,58,0,,0.7368918280585735,0.0
Brunel,2025-02-06,2025-02-13,2025-02-06,ICT support medewerker,ICT-medewerker,"Zwolle, Overijssel, Nederland",Nederland,Information Technology,8,67,2,55,2,14.246575342465754,0.5180572851805728,0.03636363636363636
Brunel,2025-03-21,2025-04-07,2025-03-21,IT Servicedeskmedewerker,ICT-specialist,"Rotterdam, Zuid-Holland, Nederland",Nederland,Information Technology,18,67,4,63,4,16.027397260273972,1.0176125244618395,0.06349206349206349
,2025-01-15,2025-02-04,,,,,,,0,67,3,63,2,0.0,0.0,0.031746031746031744
Brunel,2025-02-19,2025-03-21,2025-02-13,Jurist Milieu,Advocaat,"Apeldoorn, Gelderland, Nederland",Nederland,Legal,31,67,0,65,0,,1.6986301369863015,0.0
Brunel,2024-10-14,2024-10-17,2024-10-14,Medewerker Betaalachterstanden,Financiën,"Amsterdam, Noord-Holland, Nederland",Nederland,Other,4,66,4,53,3,4.748858447488584,0.26880330834841043,0.05660377358490566
Brunel,2024-12-03,2025-01-02,2024-12-03,Junior Hypotheekspecialist,Hypotheekspecialist,"Utrecht, Utrecht, Nederland",Nederland,Finance/Sales,31,66,0,60,0,,1.8401826484018264,0.0
Brunel,2024-10-28,2024-11-27,2024-10-28,Senior Privacy Jurist,,"Utrecht, Utrecht, Nederland",Nederland,Legal,31,66,0,65,0,,1.6986301369863015,0.0
Brunel,2025-03-06,2025-04-05,2025-03-06,Senior Jurist Woo bij de Rijksoverheid,,"Utrecht, Utrecht, Nederland",Nederland,Legal,31,66,0,65,0,,1.6986301369863015,0.0
Brunel,2024-08-29,2024-10-28,2024-08-27,Senior Financieel Adviseur Planning & Control,Senior financieel adviseur,"Amsterdam, Noord-Holland, Nederland",Nederland,Finance/Sales,36,66,1,66,1,128.21917808219177,1.9427148194271482,0.015151515151515152
Brunel,2024-11-20,2024-12-20,2024-11-20,Projectorganisator Bouwkunde,Projectmanager,"Delft, Zuid-Holland, Nederland",Nederland,Other,31,65,0,62,0,,1.7808219178082192,0.0
Brunel,2024-11-20,2024-12-20,2024-11-20,Uitvoerder Bouwkunde,Constructiesupervisor,"Delft, Zuid-Holland, Nederland",Nederland,Management/Manufacturing,31,65,3,58,3,36.80365296803653,1.903637222484648,0.05172413793103448
Brunel,2024-12-03,2025-01-02,2024-12-03,Modern Workplace Engineer,Software-ingenieur,"Groningen, Groningen, Nederland",Nederland,Engineering/Information Technology,31,65,3,60,3,36.80365296803653,1.8401826484018264,0.05
Brunel,2024-10-14,2024-11-11,2024-10-14,Jurist Beroep,Advocaat,"Amsterdam, Noord-Holland, Nederland",Nederland,Legal,29,64,0,59,0,,1.7506384954724867,0.0
Brunel,2024-12-03,2025-01-02,2024-12-03,Junior Bezwaarjurist - Den Haag,Advocaat,"Den Haag, Zuid-Holland, Nederland",Nederland,Other,31,64,1,62,1,110.41095890410959,1.7808219178082192,0.016129032258064516
Brunel,2025-01-15,2025-02-14,2025-01-15,Senior Juridisch Planoloog WO,Planoloog,"Eindhoven, Noord-Brabant, Nederland",Nederland,Other,31,64,0,59,0,,1.8713721848154168,0.0
Brunel,2024-11-20,2024-12-20,2024-11-20,Specialist Beheer Woninghypotheken Sittard,Specialist woninghypotheken,"Sittard, Limburg, Nederland",Nederland,Other,31,64,2,59,2,55.205479452054796,1.8713721848154168,0.03389830508474576
Brunel,2024-10-07,2024-10-14,2024-10-07,Junior Jurist Sociaal Domein,Junior advocaat,"Utrecht, Utrecht, Nederland",Nederland,Legal,8,64,1,61,1,28.493150684931507,0.4671008309005165,0.01639344262295082
Brunel,2024-11-20,2024-12-20,2024-11-20,Senior Jurist Contractenrecht,,"Den Haag, Zuid-Holland, Nederland",Nederland,Legal,31,63,1,63,1,110.41095890410959,1.7525549032398349,0.015873015873015872
Brunel,2024-09-03,2024-10-03,2024-09-03,Specialist automatisering,Specialist automatisering,"Balkbrug, Overijssel, Nederland",Nederland,Business Development/Engineering/Manufacturing,11,63,3,58,2,19.589041095890412,0.675484175720359,0.034482758620689655
Brunel,2025-03-11,2025-04-07,2025-03-11,Senior Jurist Wet open overheid,,"Den Haag, Zuid-Holland, Nederland",Nederland,Legal,28,63,0,60,0,,1.6621004566210047,0.0
Brunel,2025-02-28,2025-03-29,2025-01-28,Senior Maintenance Engineer E&I,,"Rotterdam, Zuid-Holland, Nederland",Nederland,Management/Manufacturing,30,63,3,51,3,35.61643835616439,2.09508460918614,0.058823529411764705
Brunel,2025-03-06,2025-04-05,2025-03-06,Werkvoorbereider / Technisch Klantadviseur – Energie & Infra,Planner,"Delft, Zuid-Holland, Nederland",Nederland,Other,31,62,1,60,1,110.41095890410959,1.8401826484018264,0.016666666666666666
,2025-01-28,2025-02-06,,,,,,,0,62,1,54,1,0.0,0.0,0.018518518518518517
Brunel,2025-03-06,2025-04-03,2025-03-06,Junior Jurist Vergunningen,Junior advocaat,"Utrecht, Utrecht, Nederland",Nederland,Legal,29,62,0,56,0,,1.8444227005870844,0.0
Brunel,2024-10-11,2024-10-14,2024-10-07,Procesmanager Amersfoort,Manager procestechniek,"Amersfoort, Utrecht, Nederland",Nederland,Management/Manufacturing,4,62,1,54,1,14.246575342465754,0.26382546930492135,0.018518518518518517
Brunel,2025-02-28,2025-03-29,2025-01-15,Junior Project Engineer Utiliteit Werktuigbouwkundig,,"Rotterdam, Zuid-Holland, Nederland",Nederland,Engineering/Information Technology,30,62,1,57,1,106.84931506849315,1.8745493871665466,0.017543859649122806
,2024-11-06,2024-11-13,,,,,,,0,62,4,53,3,0.0,0.0,0.05660377358490566
Brunel,2024-10-14,2024-11-13,2024-10-14,Senior Jurist Milieu,,"Utrecht, Utrecht, Nederland",Nederland,Legal,31,62,1,61,1,110.41095890410959,1.8100157197395015,0.01639344262295082
Brunel,2025-03-11,2025-04-07,2025-03-11,Jurist Bouwrecht,Advocaat,"Amsterdam, Noord-Holland, Nederland",Nederland,Legal,28,61,0,60,0,,1.6621004566210047,0.0
Brunel,2024-08-29,2024-10-19,2024-08-27,Assetmanagement Specialist,Vermogensbeheer,"Delft, Zuid-Holland, Nederland",Nederland,Finance/Sales,27,61,0,60,0,,1.6027397260273972,0.0
Brunel,2025-01-28,2025-01-30,2025-01-03,Medewerker business support Inkoop JP1022,Medewerker inkoop,"Groningen, Groningen, Nederland",Nederland,Purchasing/Supply Chain,3,61,0,43,0,,0.24848677922905385,0.0
Brunel,2025-02-06,2025-04-03,2025-02-06,Projectleider Civiele Techniek,Projectleider,"Delft, Zuid-Holland, Nederland",Nederland,Information Technology/Project Management,57,61,3,58,3,67.67123287671232,3.500236183278224,0.05172413793103448
Brunel,2024-08-29,2024-10-19,2024-08-27,Maintenance Engineer Electrical,Elektrisch ingenieur,"Utrecht, Utrecht, Nederland",Nederland,Management/Manufacturing,27,61,4,51,4,24.041095890410958,1.8855761482675262,0.0784313725490196
Brunel,2025-01-15,2025-02-14,2025-01-15,Medior Bezwaarjurist - Den Haag,Bedrijfsjurist,"Den Haag, Zuid-Holland, Nederland",Nederland,Other,31,61,0,60,0,,1.8401826484018264,0.0
Brunel,2024-10-14,2024-11-06,2024-10-14,Jurist Rechtsbijstand (Senior),,"Amsterdam, Noord-Holland, Nederland",Nederland,Legal,24,61,0,58,0,,1.473783656117147,0.0
Brunel,2025-03-21,2025-04-07,2025-03-21,Medior Adviseur Subsidies Zwolle,Toelagenconsulent,"Zwolle, Overijssel, Nederland",Nederland,Other,18,60,0,54,0,,1.187214611872146,0.0
